case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes,drop_reason,minimum_observed_date
COLL-201910-00121,ACC0002267,IND1902005311,1191.3,116,legal,2019-10-05,branch_visit,,,,resolved,Lerato Khumalo,Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.,before_collection_start,
COLL-201910-00122,ACC0012498,IND1908007077,5217.27,114,legal,2019-10-02,phone_call,,,,resolved,Sipho Naidoo,"Customer in Gauteng, low income band — hardship assessment required. Escalating to legal.",before_collection_start,
COLL-201910-00123,ACC0006210,IND1904009400,751.8,29,pre_delinquent,2019-10-04,phone_call,224.09,2019-10-25,,open,David Govender,Churned customer — no active transactional account; pursuing outstanding loan balance.,before_collection_start,
COLL-201910-00124,ACC0009672,IND1906016838,4040.79,23,pre_delinquent,2019-10-21,letter,,,,open,Lerato Khumalo,Churned customer — no active transactional account; pursuing outstanding loan balance.,before_collection_start,
COLL-201910-00125,ACC0004006,IND1903015397,2343.25,91,legal,2019-10-23,letter,1071.82,2019-10-18,,resolved,Fatima Patel,"Customer in Gauteng, low income band — hardship assessment required. Escalating to legal.",before_collection_start,
COLL-201910-00126,ACC0006384,IND1904000328,2531.9,87,late_collections,2019-10-07,phone_call,,,settlement_offer,resolved,Ayanda Mthembu,Settlement offer of R1 500 communicated; customer requested until month-end. Arrangement: settlement offer.,before_collection_start,
COLL-201910-00127,ACC0009641,IND1906012150,1643.92,58,early_collections,2019-10-26,phone_call,390.31,2019-11-03,,open,Lerato Khumalo,Churned customer — no active transactional account; pursuing outstanding loan balance.,before_collection_start,
COLL-201910-00128,ACC0014064,IND1909003799,931.18,58,early_collections,2019-10-26,phone_call,259.79,2019-10-17,restructured,resolved,Nomsa Dlamini,"Customer visited branch, paid R260 cash. Account now current. Arrangement: restructured.",before_collection_start,
COLL-201910-00129,ACC0004931,IND1903015369,2765.75,79,late_collections,2019-10-25,phone_call,,,,resolved,Pieter van der Merwe,Settlement offer of R1 500 communicated; customer requested until month-end.,before_collection_start,
COLL-201911-00001,ACC0014416,COM1909000106,13320.82,81,late_collections,2019-11-23,branch_visit,,,settlement_offer,closed,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R350/month for 6 months starting 18 April. Arrangement: settlement offer.,before_collection_start,
COLL-201911-00002,ACC0010730,IND1907001676,10835.83,22,pre_delinquent,2019-11-23,letter,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.,before_collection_start,
COLL-201911-00003,ACC0008475,IND1906010377,6345.55,97,legal,2019-11-23,letter,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.,before_collection_start,
COLL-201911-00004,ACC0008591,IND1906004250,2759.73,27,pre_delinquent,2019-11-21,phone_call,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.,before_collection_start,
COLL-201911-00005,ACC0000551,IND1901010018,6664.45,78,late_collections,2019-11-19,letter,,,,closed,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.,before_collection_start,
COLL-201911-00006,ACC0008765,IND1906008734,511.45,17,pre_delinquent,2019-11-27,branch_visit,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R750 communicated; customer requested until month-end.,before_collection_start,
COLL-201911-00007,ACC0004223,IND1903016897,620.49,12,pre_delinquent,2019-11-22,phone_call,214.95,2019-12-02,,resolved,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required.",before_collection_start,
COLL-201911-00008,ACC0013582,IND1909011987,1584.52,58,early_collections,2019-11-25,phone_call,505.35,2019-11-19,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal.",before_collection_start,
COLL-201911-00009,ACC0009005,IND1906016600,580.01,22,pre_delinquent,2019-11-23,branch_visit,286.27,2019-11-30,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.,before_collection_start,
COLL-201911-00010,ACC0002771,IND1902011631,2055.21,116,legal,2019-11-09,letter,,,,resolved,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 200 cash. Account now current. Escalating to legal.",before_collection_start,
COLL-201911-00011,ACC0009631,IND1906003016,3436.66,84,late_collections,2019-11-03,letter,1488.71,2019-12-07,,closed,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.,before_collection_start,
COLL-201911-00012,ACC0009224,IND1906007532,1702.8,43,early_collections,2019-11-15,phone_call,,,payment_holiday,closed,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons. Arrangement: payment holiday.,before_collection_start,
COLL-201911-00013,ACC0011658,IND1908019139,3070.92,349,write_off,2019-11-21,phone_call,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.,before_collection_start,
COLL-201911-00014,ACC0014416,COM1909000106,10980.68,24,pre_delinquent,2019-11-09,branch_visit,,,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.,before_collection_start,
COLL-201911-00015,ACC0002619,IND1902006444,1491.43,157,write_off,2019-11-10,letter,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R500 by month-end.",before_collection_start,
COLL-201911-00016,ACC0000086,IND1901000654,823.59,65,late_collections,2019-11-29,branch_visit,224.61,2019-11-21,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal.",before_collection_start,
COLL-201911-00017,ACC0012103,IND1908001306,626.54,65,late_collections,2019-11-28,branch_visit,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.,before_collection_start,
COLL-201911-00018,ACC0005932,IND1904011112,1279.1,18,pre_delinquent,2019-11-08,letter,236.84,2019-11-09,,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R237 cash. Account now current.",before_collection_start,
COLL-201911-00019,ACC0002914,IND1902000645,807.56,104,legal,2019-11-26,phone_call,213.14,2019-11-10,,closed,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.,before_collection_start,
COLL-201911-00020,ACC0010598,IND1907011039,5528.67,56,early_collections,2019-11-10,branch_visit,1875.74,2019-11-13,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 876 communicated; customer requested until month-end.,before_collection_start,
COLL-201911-00021,ACC0001296,IND1901006088,10854.02,235,write_off,2019-11-04,branch_visit,,,,closed,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R750/month for 6 months starting 11 March.,before_collection_start,
COLL-201911-00022,ACC0011605,IND1908007573,6338.1,111,legal,2019-11-16,letter,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 500 communicated; customer requested until month-end. Escalating to legal.,before_collection_start,
COLL-201911-00023,ACC0001296,IND1901006088,6404.79,81,late_collections,2019-11-04,letter,,,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.,before_collection_start,
COLL-201911-00024,ACC0009087,IND1906005120,559.35,118,legal,2019-11-30,phone_call,258.57,2019-11-27,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.,before_collection_start,
COLL-201911-00025,ACC0002729,IND1902003746,1283.02,5,pre_delinquent,2019-11-14,letter,684.25,2019-11-25,,open,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R684 cash. Account now current.",before_collection_start,
COLL-201911-00026,ACC0006862,IND1904006218,1285.99,42,early_collections,2019-11-26,branch_visit,651.34,2019-12-01,,resolved,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R651 cash. Account now current.",before_collection_start,
COLL-201911-00027,ACC0012305,IND1908010535,11713.81,66,late_collections,2019-11-10,branch_visit,,,restructured,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Arrangement: restructured.,before_collection_start,
COLL-201911-00028,ACC0007004,COM1904000217,5004.96,29,pre_delinquent,2019-11-11,phone_call,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.,before_collection_start,
COLL-201911-00029,ACC0002846,IND1902005704,200.0,10,pre_delinquent,2019-11-01,letter,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R500 communicated; customer requested until month-end.,before_collection_start,
COLL-201911-00030,ACC0009780,IND1906017567,518.9,19,pre_delinquent,2019-11-19,letter,,,,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R2 500 by month-end.",before_collection_start,
COLL-201911-00031,ACC0011450,IND1908017718,1458.53,27,pre_delinquent,2019-11-15,branch_visit,,,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.,before_collection_start,
COLL-201911-00032,ACC0006603,IND1904003315,478.61,70,late_collections,2019-11-28,phone_call,189.88,2019-12-08,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.,before_collection_start,
COLL-201911-00033,ACC0000520,IND1901009308,651.26,109,legal,2019-11-21,letter,,,,open,Thabo Mokoena,Arrangement agreed: R350/month for 6 months starting 5 March. Escalating to legal.,before_collection_start,
COLL-201911-00034,ACC0009259,IND1906001862,1130.45,22,pre_delinquent,2019-11-15,branch_visit,575.8,2019-11-18,,open,Nomsa Dlamini,Former churned customer returned; new arrears flagged after failed debit order.,before_collection_start,
COLL-201911-00035,ACC0013678,IND1909011920,719.58,110,legal,2019-11-11,letter,218.77,2019-11-18,,resolved,Thabo Mokoena,Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.,before_collection_start,
COLL-201911-00036,ACC0009631,IND1906003016,3602.15,84,late_collections,2019-11-18,branch_visit,777.76,2019-11-27,,resolved,Lerato Khumalo,"Phone disconnected. Sent SMS, no response. Escalating to legal.",before_collection_start,
COLL-201911-00037,ACC0004999,IND1903020592,3495.48,55,early_collections,2019-11-14,branch_visit,1089.78,2019-12-02,,resolved,Nomsa Dlamini,Former churned customer returned; new arrears flagged after failed debit order.,before_collection_start,
COLL-201911-00038,ACC0007488,IND1905008680,2812.07,35,early_collections,2019-11-03,branch_visit,,,,closed,Pieter van der Merwe,Arrangement agreed: R750/month for 6 months starting 2 October.,before_collection_start,
COLL-201911-00039,ACC0008475,IND1906010377,5427.25,52,early_collections,2019-11-30,letter,,,,closed,Thabo Mokoena,Settlement offer of R2 500 communicated; customer requested until month-end.,before_collection_start,
COLL-201911-00040,ACC0005171,IND1903010534,4658.73,14,pre_delinquent,2019-11-05,phone_call,,,,resolved,Zanele Ndlovu,Churned customer — no active transactional account; pursuing outstanding loan balance.,before_collection_start,
COLL-201911-00041,ACC0006111,IND1904012335,1082.83,42,early_collections,2019-11-19,phone_call,166.08,2019-11-30,,open,Pieter van der Merwe,Churned customer — no active transactional account; pursuing outstanding loan balance.,before_collection_start,
